id,slug,lang,name,description,url,pdf,published_at,authors,type,country,region,distillery,bottler,age,abv,price_per_liter,flavour,rating_marcel,rating_sascha,rating_value_for_money
579,mortlach-25-years-release-2023-gordon-macphail,en,Mortlach 25 Years (2023) - Gordon & MacPhail,"The traditional distillery in Dufftown, located in the heart of the Scottish Highlands, has always been considered an insider tip among connoisseurs. Its robust, meaty malts often form the backbone of great blends. But when an independent bottler like Gordon & MacPhail patiently waits a quarter of a century for perfection, the result is more than just whisky.",/whisky-reviews/mortlach-25-years-release-2023-gordon-macphail,/exports/pdf/mortlach-25-years-release-2023-gordon-macphail.pdf,2025-11-27T10:15:46+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Mortlach,Gordon & MacPhail,25,46,312.85,rich,87,86,0
578,linkwood-25-years-release-2023-gordon-macphail,en,Linkwood 25 Years (2023) - Gordon & MacPhail,"This Speyside distillery, rooted in the heart of Scotland's whisky region since 1821, has never distinguished itself with a loud market presence. Instead, it prefers to leave the talking to independent bottlers such as Gordon & MacPhail, who have understood the craft of giving casks time and space for over a century.",/whisky-reviews/linkwood-25-years-release-2023-gordon-macphail,/exports/pdf/linkwood-25-years-release-2023-gordon-macphail.pdf,2025-11-26T09:06:12+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Linkwood,Gordon & MacPhail,25,46,0,delicate,86,84,0
580,benriach-25-years,en,BenRiach 25 Years,"While most Speyside malts exercise elegant restraint in their fruitiness, BenRiach dares to dance with peat smoke. Founded in 1898 and known for its experimental maturation methods, this traditional distillery presents a single malt that, at 46 per cent alcohol by volume, is unfiltered and undiluted, embodying the essence of a quarter of a century of cask maturation.",/whisky-reviews/benriach-25-years,/exports/pdf/benriach-25-years.pdf,2025-11-26T07:08:28+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,BenRiach,,25,46,388.57,spicy,87,87,0
507,glenfarclas-21-years,en,Glenfarclas 21 Years,There are moments in the life of a whisky lover when you stand in front of a glass and know that you will never experience this again. Glenfarclas 21 years is just such a moment - a whisky that is no longer produced and has therefore become a liquid time capsule. Like an old friend that you can only visit in memories.,/whisky-reviews/glenfarclas-21-years,/exports/pdf/glenfarclas-21-years.pdf,2025-11-25T09:00:59+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Glenfarclas,,21,43,164.28,rich,81,82,4
557,st-kilian-exceptional-range-mizunara-2025-soft-peated,en,St. Kilian Exceptional Range Mizunara (2025) – Soft Peated,"Following the previously released unpeated and peated Mizunara full maturations, this bottling is the last from a single virgin Mizunara cask for the time being. To be honest, we were sceptical: can a German distillate really harmonise with the legendary Japanese oak?",/whisky-reviews/st-kilian-exceptional-range-mizunara-2025-soft-peated,/exports/pdf/st-kilian-exceptional-range-mizunara-2025-soft-peated.pdf,2025-11-24T11:57:14+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,0,53.4,498,delicate,86,86,0
575,glencadam-reserva-andalucia,en,Glencadam Reserva Andalucia,"With 46% ABV, uncoloured and non-chill filtered, this bottling promises honest craftsmanship. But can a NAS whisky, which was first matured in bourbon casks and then finished in Oloroso sherry butts, really convince? Or does the delicate Glencadam spirit disappear under the powerful sherry wave?",/whisky-reviews/glencadam-reserva-andalucia,/exports/pdf/glencadam-reserva-andalucia.pdf,2025-11-23T09:04:28+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Glencadam,,0,46,48.4,rich,73,75,4
550,st-kilian-handfilled-2025-ex-dry-gin-heimat-distillers,en,St. Kilian Handfilled (2025) ex Dry Gin Heimat Distillers,"What am I, actually? You experience a similar existential crisis with St. Kilian Handfilled 2025 ex Dry Gin Heimat Distillers. This whisky, available exclusively as a hand-filled edition only at the distillery in Rüdenau, is the result of a daring experiment in which a Franconian single malt was matured in a former gin cask from the Swabian Heimat Distillers. What happens when whisky is transferred to a cask that previously contained Mediterranean botanicals, fresh apples and juniper? The answer is a wonderfully confusing identity crisis.",/whisky-reviews/st-kilian-handfilled-2025-ex-dry-gin-heimat-distillers,/exports/pdf/st-kilian-handfilled-2025-ex-dry-gin-heimat-distillers.pdf,2025-11-22T14:40:58+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,0,59.7,0,mellow,80,79,0
538,st-kilian-distiller-s-choice-sonderedition-2-2025,en,St. Kilian Distiller's Choice Sonderedition 2 (2025),Have you subscribed to the St. Kilian newsletter? Then you can get this for free when you visit the distillery – 0.2 litres to take away. Great offer!,/whisky-reviews/st-kilian-distiller-s-choice-sonderedition-2-2025,/exports/pdf/st-kilian-distiller-s-choice-sonderedition-2-2025.pdf,2025-11-21T08:58:02+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,0,51.1,0,peaty,78,76,0
546,deanston-12-years-2012-2024-the-cask-hound,en,Deanston 12 Years (2012/2024) - The Cask Hound,"The Deanston Distillery, located on the banks of the River Teith in the southern Highlands, is known for its unfiltered character and use of Scottish spring water. The Cask Hound has selected a special cask from the 2012 vintage and bottled it in 2024 after twelve years of maturation. The promise: pure Highland essence without compromise.",/whisky-reviews/deanston-12-years-2012-2024-the-cask-hound,/exports/pdf/deanston-12-years-2012-2024-the-cask-hound.pdf,2025-11-20T13:06:58+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Deanston,The Caskhound,12,57.8,80,rich,82,82,5
543,glenallachie-10-years-cs-batch-8-2022,en,GlenAllachie 10 Years CS Batch 8 (2022),"Billy Walker, the master of cask management, has once again demonstrated why his GlenAllachie bottlings are so highly regarded in the industry. With an impressive 57.2 per cent alcohol content and maturation in PX and Oloroso puncheons as well as Rioja and virgin oak casks, this Speysider is ready to show us what a real sherry bomb can be.",/whisky-reviews/glenallachie-10-years-cs-batch-8-2022,/exports/pdf/glenallachie-10-years-cs-batch-8-2022.pdf,2025-11-19T07:43:46+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,GlenAllachie,,10,57.2,85.71,rich,88,86,4
549,taketsure-pure-malt,en,Taketsuru Pure Malt,"The Nikka distillery honours its founder with Taketsuru Pure Malt, a blend of various malt whiskies with no age statement, bottled at 43%.",/whisky-reviews/taketsure-pure-malt,/exports/pdf/taketsure-pure-malt.pdf,2025-11-16T18:06:30+00:00,"[""Marcel"", ""Sascha""]",Blended Malt Whisky,Japan,,Nikka,,0,43,75.64,mellow,73,76,2
541,jameson-caskmates-stout-edition-release-2020,en,Jameson Caskmates Stout Edition (2020),"In the world of whisky, unconventional paths often lead to the most exciting discoveries. For years, the Jameson distillery maintained a pragmatic relationship with the neighbouring Franciscan Wells brewery: the disused whisky casks found a second life there for stout maturation. But at some point, the question arose in Midleton as to whether this cycle could also work the other way round. What happens when whisky is allowed to mature in casks that were previously filled with dark stout?",/whisky-reviews/jameson-caskmates-stout-edition-release-2020,/exports/pdf/jameson-caskmates-stout-edition-release-2020.pdf,2025-11-15T19:57:05+00:00,"[""Marcel"", ""Sascha""]",Blended Whiskey,Ireland,,Midleton,,0,40,35.7,delicate,68,70,4
576,the-trinity-the-cask-wizard,en,The Trinity - The Cask Wizard,"Three exceptional casks come together here to form a spiritual trinity of intense flavour. The Cask Wizard, known for his uncompromising and polarising bottlings, has turned all the controls up to maximum and created a distillate that overwhelms beginners and fascinates connoisseurs.",/whisky-reviews/the-trinity-the-cask-wizard,/exports/pdf/the-trinity-the-cask-wizard.pdf,2025-11-11T07:00:58+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,,,The Cask Wizard,12,55.5,141.28,rich,85,88,2
577,arran-25-years-release-2020,en,Arran 25 Years (2020),"Since 1995, a young distillery has been maturing on the Isle of Arran, which is now one of Scotland's most exciting destinations. This 25-years single malt represents not only a quarter of a century of cask ageing, but also the entire life story of a distillery that is almost as old as its product.",/whisky-reviews/arran-25-years-release-2020,/exports/pdf/arran-25-years-release-2020.pdf,2025-11-10T11:36:14+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Arran,Lochranza,,25,46,557,delicate,86,86,0
547,abasolo-mexican-corn-whisky,en,Abasolo Mexican Corn Whisky,"Mexico and whisky? To many, this initially sounds like tequila with a Scottish accent. However, the Destilería y Bodega Abasolo defies this expectation. In the heart of the Mexican highlands, it is not a classic single malt that is produced here, but a whisky based on nixtamalised corn – an ancient, traditional process used in indigenous cuisine.",/whisky-reviews/abasolo-mexican-corn-whisky,/exports/pdf/abasolo-mexican-corn-whisky.pdf,2025-11-07T06:57:52+00:00,"[""Marcel"", ""Sascha""]",Corn,Mexico,,Destilería y Bodega Abasolo,,0,43,41.42,mellow,65,68,3
542,wieser-uuahouua-wiesky-7-years-pinot-noir,en,Wieser UUAHOUUA WIESky 7 Years - Pinot Noir,"The name sounds like a yodel after three pints of beer: UUAHOUUA! But this seven-years Austrian from the Wieser distillery is actually much more reserved than its name suggests. Matured in Pinot Noir barrels, it attempts to bridge the gap between whisky and wine. Spoiler alert: it ends up somewhere in the middle and can't quite seem to make up its mind.",/whisky-reviews/wieser-uuahouua-wiesky-7-years-pinot-noir,/exports/pdf/wieser-uuahouua-wiesky-7-years-pinot-noir.pdf,2025-11-06T12:32:53+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Austria,,Wieser,,7,40,89.28,mellow,75,70,2
555,st-kilian-whisky-bunker-reserve-2025-peated,en,St. Kilian Whisky Bunker Reserve (2025) - Peated,"Deep underground, where NATO secrets were once stored, liquid gold is now maturing. Whisky Bunker AG has taken advantage of an extraordinary maturation location for its second limited edition bottling: a former military bunker in the Odenwald forest, whose constant temperature and humidity create ideal conditions. The selected casks come from the exclusive vintage stock of St. Kilian Distillers and have undergone intensive development here.",/whisky-reviews/st-kilian-whisky-bunker-reserve-2025-peated,/exports/pdf/st-kilian-whisky-bunker-reserve-2025-peated.pdf,2025-10-29T06:45:14+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,0,56.1,99.86,peaty,81,81,3
567,schlitzer-single-malt-klassisch,en,Schlitzer Single Malt Klassisch,"When whisky romantics rave about the mist-shrouded Highlands and wax lyrical about centuries-old traditions, the Schlitzer distillery smiles mildly. Spirits have been distilled here since 1585 – although back then, no one had the crazy idea of producing whisky in Hesse of all places. That would take a few more centuries. Since 1983, the traditional distillery has been trying its hand at the Scottish supreme discipline, and the result is... well, the Schlitzer Single Malt Classic.",/whisky-reviews/schlitzer-single-malt-klassisch,/exports/pdf/schlitzer-single-malt-klassisch.pdf,2025-10-28T12:44:47+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,Schlitzer Korn- & Edelobstbrennerei GmbH,,0,43,59.9,mellow,53,55,2
568,nc-nean-aon-calvados-2017-2025,en,Nc'Nean Aon Calvados (2017/2025),"There are whiskies that tell stories – and then there are those that merge worlds. The Nc'Nean Aon Calvados 2017/2025 belongs to the second category. Originating from the young, ambitious distillery in the Scottish Highlands, this seven-years single malt presents itself as a fascinating experiment: matured in former Calvados casks, it combines the rugged beauty of the Highlands with the fruity sophistication of Normandy.",/whisky-reviews/nc-nean-aon-calvados-2017-2025,/exports/pdf/nc-nean-aon-calvados-2017-2025.pdf,2025-10-27T06:37:08+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Nc'Nean,,7,60.1,142.71,delicate,82,82,2
560,lot-no-40-rye-whisky,en,Lot No. 40 Rye Whisky,"While the whisky world looks spellbound to Scotland and Kentucky, something special is brewing in the far north of Canada. Lot No. 40 Rye Whisky from Corby Spirit and Wine Ltd. is not just another rye – it is a statement.",/whisky-reviews/lot-no-40-rye-whisky,/exports/pdf/lot-no-40-rye-whisky.pdf,2025-10-26T15:54:42+00:00,"[""Marcel"", ""Sascha""]",Rye,Canada,,Corby Spirit and Wine Ltd.,,0,43,45.43,floral,72,70,4
556,st-kilian-scorpions-crazy-world-unpeated,en,St. Kilian Scorpions Crazy World – Unpeated,"In keeping with German Unity Day, this whisky combines brandy casks from East and West Germany – a symbolic fusion of two traditions. The oak casks used make it even more fascinating: Palatinate oak, representing Helmut Kohl, meets Russian oak, representing Mikhail Gorbachev. Two statesmen whose work made German reunification possible, united in a whisky.",/whisky-reviews/st-kilian-scorpions-crazy-world-unpeated,/exports/pdf/st-kilian-scorpions-crazy-world-unpeated.pdf,2025-10-23T07:04:26+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,0,54,99.86,rich,81,81,3
517,high-west-double-rye-whiskey,en,High West Double Rye Whiskey,"The High West Distillery is located in Utah - a state that is usually better known for Mormons and skiing than for whiskey. But hey, sometimes the best surprises come from the most unexpected places! The distillery is located in the Wasatch-Uinta Mountains and is the first legal distillery in Utah since 1870. The Double Rye with its 46% vol. is, as the name suggests, double: two different rye whiskeys are married here. It's like pairing two different herb gardens together and hoping they get along well.",/whisky-reviews/high-west-double-rye-whiskey,/exports/pdf/high-west-double-rye-whiskey.pdf,2025-10-22T19:22:06+00:00,"[""Marcel"", ""Sascha""]",Rye,USA,,High West Distillery,,0,46,57,floral,73,77,3
506,fettercairn-2006-2024-malts-of-scotland,en,Fettercairn (2006/2024) - Malts of Scotland,"Imagine sitting on the terrace on a warm summer evening, the sun low in the sky and amber-coloured gold sparkling in your glass. The Fettercairn 2006/2024 from Malts of Scotland is just the whisky to turn such moments into unforgettable experiences. This independent bottling from the Scottish Highlands is not only a delight for the senses, but also a real value-for-money wonder.",/whisky-reviews/fettercairn-2006-2024-malts-of-scotland,/exports/pdf/fettercairn-2006-2024-malts-of-scotland.pdf,2025-10-15T10:32:23+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Fettercairn,Malts of Scotland,0,47.8,108,mellow,85,85,5
554,st-kilian-signature-edition-sixteen,en,St. Kilian Signature Edition Sixteen,"When German distilling expertise meets Portuguese heritage, something extraordinary is created. With its Signature Edition Sixteen, the St. Kilian Distillery in Rüdenau has created a statement that transcends boundaries – both geographically and in terms of taste. This edition is dedicated entirely to Portugal's rich heritage and combines distillates that have been matured in selected tawny port, ruby port, Madeira and Moscatel de Setúbal casks.",/whisky-reviews/st-kilian-signature-edition-sixteen,/exports/pdf/st-kilian-signature-edition-sixteen.pdf,2025-10-14T06:57:49+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,0,55.3,99.8,rich,82,82,4
